Train_id,Train_name,Train_no,Source,Destitnation,Date,Distance(Km),Sc_arr__time,Act_arr_time,Dealy_min,Season,Run_frequency,Total_Delay_Minutes
E9,Begampura Express,12238,Varanasi,Jammu,2023-12-26,1260,06:30:00,06:45:00,00:15:00,Winter,Daliy,29.18892806956991
E10,Begampura Express,12238,Varanasi,Jammu,2024-12-27,1260,06:30:00,07:20:00,00:50:00,Winter,Daliy,64.8736606236069
G1,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2016-02-02,1754,10:00:00,11:20:00,01:20:00,Winter,Weekly,65.1235145440876
G2,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2017-06-25,1754,10:00:00,10:45:00,00:45:00,Winter,Weekly,49.091086987720345
G3,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2018-06-02,1754,10:00:00,10:30:00,00:30:00,Winter,Weekly,35.97991431952564
G4,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2019-05-10,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,0.0
G5,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2020-03-24,1754,10:00:00,10:20:00,00:20:00,Winter,Weekly,33.81074320462337
G6,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-01-29,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,0.0
G7,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2022-01-08,1754,10:00:00,12:00:00,02:00:00,Winter,Weekly,108.21365128459942
G8,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2023-06-28,1754,10:00:00,11:00:00,01:00:00,Winter,Weekly,74.60246131535952
G9,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2024-05-26,1754,10:00:00,10:35:00,00:35:00,Winter,Weekly,41.146819993319
G10,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2025-04-03,1754,10:00:00,11:15:00,01:15:00,Winter,Weekly,92.87643533973485
E1,Begampura Express,12238,Varanasi,Jammu,2015-12-31,1260,06:30:00,07:45:00,01:15:00,Winter,Daliy,79.453072955919
E2,Begampura Express,12238,Varanasi,Jammu,2017-01-08,1260,06:30:00,06:50:00,00:20:00,Winter,Daliy,28.714521639825527
E3,Begampura Express,12238,Varanasi,Jammu,2017-12-25,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,76.82355217834805
E4,Begampura Express,12238,Varanasi,Jammu,2019-01-04,1260,06:30:00,06:40:00,00:10:00,Winter,Daliy,9.78629330129079
E5,Begampura Express,12238,Varanasi,Jammu,2020-01-06,1260,06:30:00,07:00:00,00:30:00,Winter,Daliy,0.0
E6,Begampura Express,12238,Varanasi,Jammu,2021-06-27,1260,06:30:00,06:35:00,00:05:00,Winter,Daliy,20.829100894597588
E7,Begampura Express,12238,Varanasi,Jammu,2022-01-08,1260,06:30:00,07:10:00,00:40:00,Winter,Daliy,58.67417480707037
E8,Begampura Express,12238,Varanasi,Jammu,2022-12-24,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,77.84439233717103
E9,Begampura Express,12238,Varanasi,Jammu,2024-01-08,1260,06:30:00,06:45:00,00:15:00,Winter,Daliy,16.752628850456276
E10,Begampura Express,12238,Varanasi,Jammu,2024-12-23,1260,06:30:00,07:20:00,00:50:00,Winter,Daliy,17.743693001228024
G1,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2016-02-03,1754,10:00:00,11:20:00,01:20:00,Winter,Weekly,101.04638481683428
G2,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2017-06-26,1754,10:00:00,10:45:00,00:45:00,Winter,Weekly,48.67124326627789
G3,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2018-06-06,1754,10:00:00,10:30:00,00:30:00,Winter,Weekly,25.884985617753777
G4,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2019-04-21,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,24.688816156649775
G5,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2020-04-04,1754,10:00:00,10:20:00,00:20:00,Winter,Weekly,0.0
G6,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-01-23,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,13.881880949409783
G7,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-12-27,1754,10:00:00,12:00:00,02:00:00,Winter,Weekly,107.91026618553978
G8,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2023-06-22,1754,10:00:00,11:00:00,01:00:00,Winter,Weekly,58.16613935613122
G9,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2024-06-10,1754,10:00:00,10:35:00,00:35:00,Winter,Weekly,30.995305205672807
G10,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2025-04-04,1754,10:00:00,11:15:00,01:15:00,Winter,Weekly,70.09376010432689
E1,Begampura Express,12238,Varanasi,Jammu,2015-12-28,1260,06:30:00,07:45:00,01:15:00,Winter,Daliy,47.49413385710004
E2,Begampura Express,12238,Varanasi,Jammu,2017-01-02,1260,06:30:00,06:50:00,00:20:00,Winter,Daliy,7.802808426190994
E3,Begampura Express,12238,Varanasi,Jammu,2018-01-02,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,67.29019174383572
E4,Begampura Express,12238,Varanasi,Jammu,2018-12-27,1260,06:30:00,06:40:00,00:10:00,Winter,Daliy,4.415897617666944
E5,Begampura Express,12238,Varanasi,Jammu,2020-01-08,1260,06:30:00,07:00:00,00:30:00,Winter,Daliy,40.28298934409045
E6,Begampura Express,12238,Varanasi,Jammu,2021-07-06,1260,06:30:00,06:35:00,00:05:00,Winter,Daliy,12.823505517453821
E7,Begampura Express,12238,Varanasi,Jammu,2022-01-03,1260,06:30:00,07:10:00,00:40:00,Winter,Daliy,28.92517362563065
E8,Begampura Express,12238,Varanasi,Jammu,2022-12-28,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,95.59032336140469
E9,Begampura Express,12238,Varanasi,Jammu,2024-01-06,1260,06:30:00,06:45:00,00:15:00,Winter,Daliy,0.0
E10,Begampura Express,12238,Varanasi,Jammu,2024-12-29,1260,06:30:00,07:20:00,00:50:00,Winter,Daliy,68.06176676184359
G1,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2016-02-07,1754,10:00:00,11:20:00,01:20:00,Winter,Weekly,53.48604951591072
G2,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2017-06-27,1754,10:00:00,10:45:00,00:45:00,Winter,Weekly,54.121000395026925
G3,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2018-05-22,1754,10:00:00,10:30:00,00:30:00,Winter,Weekly,31.79862459435867
G4,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2019-04-26,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,17.796752708072027
G5,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2020-04-03,1754,10:00:00,10:20:00,00:20:00,Winter,Weekly,33.06353473501636
G6,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-01-22,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,0.0
G7,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2022-01-01,1754,10:00:00,12:00:00,02:00:00,Winter,Weekly,117.91010671339666
G8,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2023-07-03,1754,10:00:00,11:00:00,01:00:00,Winter,Weekly,52.43628975106071
G9,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2024-06-04,1754,10:00:00,10:35:00,00:35:00,Winter,Weekly,39.62821595018958
G10,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2025-03-30,1754,10:00:00,11:15:00,01:15:00,Winter,Weekly,48.66338678579219
E1,Begampura Express,12238,Varanasi,Jammu,2015-12-28,1260,06:30:00,07:45:00,01:15:00,Winter,Daliy,105.69900289328731
E2,Begampura Express,12238,Varanasi,Jammu,2016-12-29,1260,06:30:00,06:50:00,00:20:00,Winter,Daliy,17.050632972064673
E3,Begampura Express,12238,Varanasi,Jammu,2017-12-28,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,92.95570236192168
E4,Begampura Express,12238,Varanasi,Jammu,2018-12-23,1260,06:30:00,06:40:00,00:10:00,Winter,Daliy,13.544840321954347
E5,Begampura Express,12238,Varanasi,Jammu,2020-01-10,1260,06:30:00,07:00:00,00:30:00,Winter,Daliy,26.61673970937434
E6,Begampura Express,12238,Varanasi,Jammu,2021-06-22,1260,06:30:00,06:35:00,00:05:00,Winter,Daliy,11.777327791795162
E7,Begampura Express,12238,Varanasi,Jammu,2021-12-29,1260,06:30:00,07:10:00,00:40:00,Winter,Daliy,32.30716389941949
E8,Begampura Express,12238,Varanasi,Jammu,2023-01-03,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,110.83839216243544
E9,Begampura Express,12238,Varanasi,Jammu,2023-12-30,1260,06:30:00,06:45:00,00:15:00,Winter,Daliy,4.513666823599447
E10,Begampura Express,12238,Varanasi,Jammu,2025-01-06,1260,06:30:00,07:20:00,00:50:00,Winter,Daliy,75.75845196683525
G1,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2016-01-29,1754,10:00:00,11:20:00,01:20:00,Winter,Weekly,85.27354020568465
G2,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2017-06-26,1754,10:00:00,10:45:00,00:45:00,Winter,Weekly,39.35624440768877
G3,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2018-06-03,1754,10:00:00,10:30:00,00:30:00,Winter,Weekly,30.921099670407994
G4,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2019-05-08,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,0.0
G5,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2020-04-04,1754,10:00:00,10:20:00,00:20:00,Winter,Weekly,18.39802315093574
G6,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-01-24,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,10.343068698295289
G7,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-12-24,1754,10:00:00,12:00:00,02:00:00,Winter,Weekly,107.30056872228133
G8,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2023-06-30,1754,10:00:00,11:00:00,01:00:00,Winter,Weekly,64.84946447234465
G9,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2024-05-29,1754,10:00:00,10:35:00,00:35:00,Winter,Weekly,62.00044861338141
G10,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2025-04-04,1754,10:00:00,11:15:00,01:15:00,Winter,Weekly,66.78230143336069
E1,Begampura Express,12238,Varanasi,Jammu,2016-01-08,1260,06:30:00,07:45:00,01:15:00,Winter,Daliy,92.13504989795683
E2,Begampura Express,12238,Varanasi,Jammu,2017-01-06,1260,06:30:00,06:50:00,00:20:00,Winter,Daliy,23.194004595547753
E3,Begampura Express,12238,Varanasi,Jammu,2017-12-25,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,69.51325672035746
E4,Begampura Express,12238,Varanasi,Jammu,2018-12-25,1260,06:30:00,06:40:00,00:10:00,Winter,Daliy,12.605535244388792
E5,Begampura Express,12238,Varanasi,Jammu,2020-01-09,1260,06:30:00,07:00:00,00:30:00,Winter,Daliy,61.755669275063994
E6,Begampura Express,12238,Varanasi,Jammu,2021-07-05,1260,06:30:00,06:35:00,00:05:00,Winter,Daliy,0.0
E7,Begampura Express,12238,Varanasi,Jammu,2022-01-01,1260,06:30:00,07:10:00,00:40:00,Winter,Daliy,24.652733373114735
E8,Begampura Express,12238,Varanasi,Jammu,2023-01-07,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,97.04459807201441
E9,Begampura Express,12238,Varanasi,Jammu,2023-12-26,1260,06:30:00,06:45:00,00:15:00,Winter,Daliy,11.413152259482814
E10,Begampura Express,12238,Varanasi,Jammu,2025-01-09,1260,06:30:00,07:20:00,00:50:00,Winter,Daliy,46.18547381686212
G1,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2016-02-02,1754,10:00:00,11:20:00,01:20:00,Winter,Weekly,105.51207761130567
G2,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2017-06-30,1754,10:00:00,10:45:00,00:45:00,Winter,Weekly,37.848111001920365
G3,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2018-05-28,1754,10:00:00,10:30:00,00:30:00,Winter,Weekly,55.173189768813316
G4,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2019-04-22,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,0.0
G5,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2020-03-31,1754,10:00:00,10:20:00,00:20:00,Winter,Weekly,38.63148791551062
G6,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-02-09,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,7.81278931962143
G7,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2022-01-02,1754,10:00:00,12:00:00,02:00:00,Winter,Weekly,120.82124723378924
G8,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2023-07-01,1754,10:00:00,11:00:00,01:00:00,Winter,Weekly,40.24418012553023
G9,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2024-06-10,1754,10:00:00,10:35:00,00:35:00,Winter,Weekly,43.91013506325762
G10,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2025-03-28,1754,10:00:00,11:15:00,01:15:00,Winter,Weekly,78.79996870699536
E1,Begampura Express,12238,Varanasi,Jammu,2016-01-09,1260,06:30:00,07:45:00,01:15:00,Winter,Daliy,71.03409486534197
E2,Begampura Express,12238,Varanasi,Jammu,2017-01-03,1260,06:30:00,06:50:00,00:20:00,Winter,Daliy,10.618149813288698
E3,Begampura Express,12238,Varanasi,Jammu,2017-12-27,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,99.75840882304094
E4,Begampura Express,12238,Varanasi,Jammu,2019-01-01,1260,06:30:00,06:40:00,00:10:00,Winter,Daliy,9.670909296997797
E5,Begampura Express,12238,Varanasi,Jammu,2019-12-31,1260,06:30:00,07:00:00,00:30:00,Winter,Daliy,29.673589555867164
E6,Begampura Express,12238,Varanasi,Jammu,2021-06-23,1260,06:30:00,06:35:00,00:05:00,Winter,Daliy,34.87716073180175
E7,Begampura Express,12238,Varanasi,Jammu,2021-12-31,1260,06:30:00,07:10:00,00:40:00,Winter,Daliy,27.086242262166266
E8,Begampura Express,12238,Varanasi,Jammu,2023-01-05,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,59.07954402468695
E9,Begampura Express,12238,Varanasi,Jammu,2024-01-02,1260,06:30:00,06:45:00,00:15:00,Winter,Daliy,0.0
E10,Begampura Express,12238,Varanasi,Jammu,2024-12-24,1260,06:30:00,07:20:00,00:50:00,Winter,Daliy,38.18316219499054
G1,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2016-02-01,1754,10:00:00,11:20:00,01:20:00,Winter,Weekly,58.687959061163426
G2,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2017-07-05,1754,10:00:00,10:45:00,00:45:00,Winter,Weekly,40.56934302080335
G3,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2018-06-10,1754,10:00:00,10:30:00,00:30:00,Winter,Weekly,32.643564841278916
G4,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2019-05-06,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,0.0
G5,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2020-03-24,1754,10:00:00,10:20:00,00:20:00,Winter,Weekly,10.497124450787435
G6,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-01-25,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,0.0
G7,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2022-01-01,1754,10:00:00,12:00:00,02:00:00,Winter,Weekly,119.42650158912402
G8,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2023-07-08,1754,10:00:00,11:00:00,01:00:00,Winter,Weekly,39.135072687187595
G9,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2024-05-24,1754,10:00:00,10:35:00,00:35:00,Winter,Weekly,54.94423971265407
G10,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2025-03-23,1754,10:00:00,11:15:00,01:15:00,Winter,Weekly,78.09790728322524
E1,Begampura Express,12238,Varanasi,Jammu,2015-12-31,1260,06:30:00,07:45:00,01:15:00,Winter,Daliy,80.34499719672104
E2,Begampura Express,12238,Varanasi,Jammu,2016-12-27,1260,06:30:00,06:50:00,00:20:00,Winter,Daliy,32.34529800408258
E3,Begampura Express,12238,Varanasi,Jammu,2017-12-28,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,82.69385059984283
E4,Begampura Express,12238,Varanasi,Jammu,2019-01-05,1260,06:30:00,06:40:00,00:10:00,Winter,Daliy,0.0
E5,Begampura Express,12238,Varanasi,Jammu,2019-12-27,1260,06:30:00,07:00:00,00:30:00,Winter,Daliy,22.99377708362935
E6,Begampura Express,12238,Varanasi,Jammu,2021-06-22,1260,06:30:00,06:35:00,00:05:00,Winter,Daliy,0.0
E7,Begampura Express,12238,Varanasi,Jammu,2021-12-26,1260,06:30:00,07:10:00,00:40:00,Winter,Daliy,33.92130547091524
E8,Begampura Express,12238,Varanasi,Jammu,2023-01-03,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,81.2678629429692
E9,Begampura Express,12238,Varanasi,Jammu,2023-12-31,1260,06:30:00,06:45:00,00:15:00,Winter,Daliy,0.0
E10,Begampura Express,12238,Varanasi,Jammu,2024-12-30,1260,06:30:00,07:20:00,00:50:00,Winter,Daliy,47.63863980217252
G1,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2016-01-22,1754,10:00:00,11:20:00,01:20:00,Winter,Weekly,80.42611499293069
G2,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2017-07-10,1754,10:00:00,10:45:00,00:45:00,Winter,Weekly,71.42388028496566
G3,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2018-06-04,1754,10:00:00,10:30:00,00:30:00,Winter,Weekly,41.30790486142958
G4,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2019-04-24,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,14.781365950437714
G5,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2020-04-09,1754,10:00:00,10:20:00,00:20:00,Winter,Weekly,32.597154997790604
G6,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-01-24,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,14.365985902447669
G7,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2022-01-07,1754,10:00:00,12:00:00,02:00:00,Winter,Weekly,108.9470574246997
G8,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2023-06-22,1754,10:00:00,11:00:00,01:00:00,Winter,Weekly,19.172882069001794
G9,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2024-06-10,1754,10:00:00,10:35:00,00:35:00,Winter,Weekly,40.17071547182807
G10,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2025-03-30,1754,10:00:00,11:15:00,01:15:00,Winter,Weekly,89.87894135306377
E1,Begampura Express,12238,Varanasi,Jammu,2016-01-08,1260,06:30:00,07:45:00,01:15:00,Winter,Daliy,85.40878434435173
E2,Begampura Express,12238,Varanasi,Jammu,2016-12-27,1260,06:30:00,06:50:00,00:20:00,Winter,Daliy,38.269349444859515
E3,Begampura Express,12238,Varanasi,Jammu,2017-12-28,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,100.33452469505654
E4,Begampura Express,12238,Varanasi,Jammu,2018-12-27,1260,06:30:00,06:40:00,00:10:00,Winter,Daliy,32.180918814842485
E5,Begampura Express,12238,Varanasi,Jammu,2019-12-27,1260,06:30:00,07:00:00,00:30:00,Winter,Daliy,45.40783296611122
E6,Begampura Express,12238,Varanasi,Jammu,2021-07-07,1260,06:30:00,06:35:00,00:05:00,Winter,Daliy,7.16653862802928
E7,Begampura Express,12238,Varanasi,Jammu,2021-12-26,1260,06:30:00,07:10:00,00:40:00,Winter,Daliy,71.2258805628417
E8,Begampura Express,12238,Varanasi,Jammu,2022-12-29,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,128.09733559568048
E9,Begampura Express,12238,Varanasi,Jammu,2023-12-29,1260,06:30:00,06:45:00,00:15:00,Winter,Daliy,28.158571781857525
E10,Begampura Express,12238,Varanasi,Jammu,2024-12-27,1260,06:30:00,07:20:00,00:50:00,Winter,Daliy,58.7442647472247
G1,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2016-02-07,1754,10:00:00,11:20:00,01:20:00,Winter,Weekly,87.89642854349766
G2,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2017-06-27,1754,10:00:00,10:45:00,00:45:00,Winter,Weekly,25.19177320640604
G3,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2018-05-24,1754,10:00:00,10:30:00,00:30:00,Winter,Weekly,8.081338474515217
G4,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2019-04-30,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,26.02301796342647
G5,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2020-04-02,1754,10:00:00,10:20:00,00:20:00,Winter,Weekly,10.945596561926664
G6,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-01-29,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,34.605925059235396
G7,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-12-29,1754,10:00:00,12:00:00,02:00:00,Winter,Weekly,120.51348730602002
G8,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2023-06-22,1754,10:00:00,11:00:00,01:00:00,Winter,Weekly,57.331615946748684
G9,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2024-06-07,1754,10:00:00,10:35:00,00:35:00,Winter,Weekly,33.574094516635036
G10,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2025-03-30,1754,10:00:00,11:15:00,01:15:00,Winter,Weekly,106.50021973089454
E1,Begampura Express,12238,Varanasi,Jammu,2016-01-07,1260,06:30:00,07:45:00,01:15:00,Winter,Daliy,63.71704080141044
E2,Begampura Express,12238,Varanasi,Jammu,2017-01-05,1260,06:30:00,06:50:00,00:20:00,Winter,Daliy,10.357164339071684
E3,Begampura Express,12238,Varanasi,Jammu,2017-12-25,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,83.90702561318906
E4,Begampura Express,12238,Varanasi,Jammu,2018-12-22,1260,06:30:00,06:40:00,00:10:00,Winter,Daliy,0.0
E5,Begampura Express,12238,Varanasi,Jammu,2020-01-04,1260,06:30:00,07:00:00,00:30:00,Winter,Daliy,23.602689355942307
E6,Begampura Express,12238,Varanasi,Jammu,2021-06-22,1260,06:30:00,06:35:00,00:05:00,Winter,Daliy,7.053463828954026
E7,Begampura Express,12238,Varanasi,Jammu,2021-12-23,1260,06:30:00,07:10:00,00:40:00,Winter,Daliy,45.56147976206633
E8,Begampura Express,12238,Varanasi,Jammu,2022-12-29,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,106.8175564095146
E9,Begampura Express,12238,Varanasi,Jammu,2024-01-05,1260,06:30:00,06:45:00,00:15:00,Winter,Daliy,0.0
E10,Begampura Express,12238,Varanasi,Jammu,2025-01-03,1260,06:30:00,07:20:00,00:50:00,Winter,Daliy,65.72772264036219
G1,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2016-01-27,1754,10:00:00,11:20:00,01:20:00,Winter,Weekly,98.8088170291058
G2,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2017-07-10,1754,10:00:00,10:45:00,00:45:00,Winter,Weekly,37.2656132952338
G3,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2018-05-31,1754,10:00:00,10:30:00,00:30:00,Winter,Weekly,29.66444206193253
G4,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2019-05-08,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,15.413989354733694
G5,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2020-03-29,1754,10:00:00,10:20:00,00:20:00,Winter,Weekly,31.585594006883802
G6,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-01-22,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,18.55308248985924
G7,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-12-23,1754,10:00:00,12:00:00,02:00:00,Winter,Weekly,116.12055217312776
G8,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2023-06-23,1754,10:00:00,11:00:00,01:00:00,Winter,Weekly,78.86205415337278
G9,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2024-06-08,1754,10:00:00,10:35:00,00:35:00,Winter,Weekly,51.37363180389522
G10,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2025-03-29,1754,10:00:00,11:15:00,01:15:00,Winter,Weekly,76.36230518796359
E1,Begampura Express,12238,Varanasi,Jammu,2016-01-02,1260,06:30:00,07:45:00,01:15:00,Winter,Daliy,69.21789700248382
E2,Begampura Express,12238,Varanasi,Jammu,2016-12-25,1260,06:30:00,06:50:00,00:20:00,Winter,Daliy,14.679502993950912
E3,Begampura Express,12238,Varanasi,Jammu,2017-12-22,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,82.52570471608144
E4,Begampura Express,12238,Varanasi,Jammu,2018-12-26,1260,06:30:00,06:40:00,00:10:00,Winter,Daliy,12.428141163225522
E5,Begampura Express,12238,Varanasi,Jammu,2020-01-02,1260,06:30:00,07:00:00,00:30:00,Winter,Daliy,31.72485612503033
E6,Begampura Express,12238,Varanasi,Jammu,2021-06-30,1260,06:30:00,06:35:00,00:05:00,Winter,Daliy,0.0
E7,Begampura Express,12238,Varanasi,Jammu,2021-12-23,1260,06:30:00,07:10:00,00:40:00,Winter,Daliy,57.309119020691924
E8,Begampura Express,12238,Varanasi,Jammu,2023-01-10,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,78.40929021491623
E9,Begampura Express,12238,Varanasi,Jammu,2023-12-23,1260,06:30:00,06:45:00,00:15:00,Winter,Daliy,11.683646827816222
E10,Begampura Express,12238,Varanasi,Jammu,2024-12-26,1260,06:30:00,07:20:00,00:50:00,Winter,Daliy,48.829594946495526
G1,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2016-01-26,1754,10:00:00,11:20:00,01:20:00,Winter,Weekly,80.21402232581642
G2,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2017-06-29,1754,10:00:00,10:45:00,00:45:00,Winter,Weekly,40.199564127759785
G3,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2018-05-29,1754,10:00:00,10:30:00,00:30:00,Winter,Weekly,28.033653104127982
G4,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2019-05-10,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,10.7954619069207
G5,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2020-04-07,1754,10:00:00,10:20:00,00:20:00,Winter,Weekly,33.90636661598754
